1997, 156, -548
1997, 68, 684
1997, 68, 684
1997, 286, 1821
1997, 206, 1998
1997, -195, 1998
1997, -358, 1998
1997, -306, 1998
1960, -412, 1998
1738, -487, 1998
1607, -459, 1998
1360, -343, 1998
1410, -213, 1998
1643, -327, 1998
1976, -403, 1998
1997, -204, 1998
1997, -48, 1998
1997, -90, 1998
1997, -90, 1998
-,-,-
-768, -100, 34
-697, -122, -214
-575, 38, -752
-407, 436, -1191
-217, 797, -1834
21, 821, -1997
621, 495, -1997
1263, 120, -1997
1798, 162, -1630
1997, 257, -728
1997, 59, 46
1997, 59, 46
1997, 23, 1119
1997, 303, 1990
1997, 518, 1998
1984, 249, 1998
1800, -342, 1998
1569, -420, 1998
1336, -231, 1998
1067, -179, 1998
956, -86, 1998
1078, 11, 1998
1078, 11, 1998
1338, -37, 1998
1646, 98, 1998
1938, 277, 1998
1997, 304, 1998
-,-,-
-900, -8, 86
-859, -43, 197
-813, -13, 323
-750, 30, 407
-750, 30, 407
-664, 44, 501
-498, 20, 337
-303, 13, -165
-59, -99, -1230
236, -209, -1960
519, -213, -1997
835, -260, -1997
1187, -284, -1795
1342, -62, -1113
1520, 236, -513
1520, 236, -513
1848, 363, 548
1997, 727, 1835
1997, 541, 1998
1997, -59, 1998
1997, -429, 1998
1961, -448, 1998
1810, -388, 1998
1628, -343, 1998
1618, -355, 1998
1556, -325, 1998
1529, -37, 1998
1579, 109, 1998
1849, 255, 1998
1997, 154, 1998
1997, 154, 1998
1997, 11, 1998
1997, -70, 1957
-,-,-
-768, -151, 436
-768, -151, 436
-711, -194, 390
-576, -180, -136
-438, 64, -1196
-272, 340, -1990
76, 422, -1997
493, 172, -1997
957, 47, -1997
1318, 30, -1778
1696, 117, -993
1989, -23, -152
1997, 4, 1060
1997, 4, 1060
1997, 345, 1935
1997, 294, 1998
1995, 93, 1998
1867, 47, 1998
1707, -183, 1998
1528, -406, 1998
1302, -232, 1998
1212, -18, 1998
1240, -141, 1998
1257, -83, 1998
1257, -83, 1998
1375, 154, 1998
-,-,-
-667, -231, -207
-615, -209, -323
-534, -55, -873
-383, 104, -1567
-102, 515, -1986
474, 370, -1997
1171, -22, -1997
1851, -126, -1995
1997, 100, -1268
1997, 415, -177
1997, 327, 749
1997, 453, 1726
1997, 474, 1998
1997, -93, 1998
1997, -271, 1998
1996, -338, 1998
1899, -755, 1998
1662, -880, 1998
1537, -925, 1998
1497, -845, 1998
1497, -845, 1998
1535, -784, 1998
1605, -720, 1998
1744, -583, 1998
1952, -397, 1998
-,-,-
-100, 717, -1800
174, 840, -1997
919, 385, -1997
1530, -154, -1997
1802, -44, -1990
1890, 209, -1440
1890, 209, -1440
1987, 139, -437
1997, 65, 1141
1997, 256, 1998
1997, -40, 1998
1997, -726, 1998
1847, -1067, 1998
1636, -911, 1998
1289, -765, 1998
1016, -628, 1998
835, -477, 1998
799, -359, 1998
789, -263, 1998
842, -238, 1998
1278, -287, 1998
1907, -478, 1998
-,-,-
-393, 328, -1489
-242, 459, -1616
-48, 490, -1698
205, 410, -1566
426, 359, -1467
638, 429, -1294
988, 420, -1040
1466, 145, -865
1852, -239, -574
1993, -311, -111
1997, -268, 807
1980, -82, 1803
1980, -82, 1803
1990, -201, 1998
1843, -591, 1998
1752, -863, 1998
1621, -869, 1998
1335, -683, 1998
1179, -706, 1998
1284, -695, 1998
1599, -812, 1998
1943, -523, 1998
1997, -165, 1998
1997, -5, 1998
-,-,-
-420, 129, -770
-420, 129, -770
-305, 157, -1007
-161, 316, -1495
168, 368, -1978
635, 202, -1997
1094, 95, -1985
1468, 215, -1717
1876, 338, -1313
1997, 284, -558
1997, 191, 180
1997, 467, 1577
1997, 798, 1998
1997, -227, 1998
1997, -792, 1998
1885, -797, 1998
1885, -797, 1998
1504, -518, 1998
1229, -553, 1998
1047, -497, 1998
1015, -198, 1998
1233, 122, 1998
1781, -47, 1998
1997, -112, 1998
1997, 54, 1998
1997, 220, 1998
1997, 149, 1584
-,-,-
-490, 169, -396
-323, 165, -550
-131, 177, -912
132, 343, -1716
532, 229, -1997
950, 288, -1997
1362, 574, -1997
1885, 427, -1996
1997, 56, -1451
1997, 164, -312
1997, 1401, 1463
1997, 1630, 1998
1984, -3, 1998
